fecha,grano,sector,campaña,compras_semanales,total_comprado_acumulado,precio_hecho,a_fijar,fijado,saldo_a_fijar
05/11/2025,maíz,Industria,23/24,20400,6847000,5006300,1840700,1191500,649200
05/11/2025,maíz,Industria,24/25,445400,3723600,2683300,1040300,519100,521200.00000000006
05/11/2025,maíz,Industria,25/26,600,2600,2600,0,0,0
05/11/2025,soja,Exportador,23/24,100,6496900,5820800,676100,414900,261200
05/11/2025,soja,Exportador,24/25,57000,10885900,10527400,358500,356100,2300
05/11/2025,soja,Exportador,25/26,4900,859500,766500,93000,15100,77900
05/11/2025,soja,Industria,23/24,4100,34478100,19902500,14575500,12528900,2046700
05/11/2025,soja,Industria,24/25,229700,27948700,17307700,10641000,7617300,3023800
05/11/2025,soja,Industria,25/26,26200,3315200,1417400,1897800,163000,1734800
05/11/2025,sorgo,Exportador,24/25,15200,1152800,1045300,107500,79200,28300
05/11/2025,sorgo,Exportador,25/26,100,300,300,0,0,0
05/11/2025,sorgo,Industria,24/25,1600,22000,22000,0,0,0
05/11/2025,sorgo,Industria,25/26,0,0,0,0,0,0
05/11/2025,trigo,Exportador,24/25,63900,13404700,11038700,2366100,1848300,517799.99999999994
05/11/2025,trigo,Exportador,25/26,351300,5593500,2990100,2603400,281600,2321800
05/11/2025,trigo,Industria,24/25,40700,4795800,3216600,1579100,1579100,100
05/11/2025,trigo,Industria,25/26,36700,303100,114600,188500,15200,173300
12/11/2025,cebada cervecera,Exportador,24/25,9500,1127300,610500,516799.99999999994,516600,300
12/11/2025,cebada cervecera,Exportador,25/26,12000,923000,273100,649900,250500,399500
12/11/2025,cebada cervecera,Industria,24/25,4900,1357400,676900,680500,669900,10600
12/11/2025,cebada cervecera,Industria,25/26,134500,772600,155500,617100,149800,467300
12/11/2025,cebada forrajera,Exportador,24/25,5700,2108000,2026300,81700,77800,3900
12/11/2025,cebada forrajera,Exportador,25/26,36300,448900,413100,35800,8100,27700
12/11/2025,girasol,Exportador,24/25,1300,221700,209300,12400,12200,300
12/11/2025,girasol,Exportador,25/26,13300,51300,50900,400,0,400
12/11/2025,girasol,Industria,24/25,9800,3556700,2902000,654700,405300,249400
12/11/2025,girasol,Industria,25/26,4800,934400,802600,131700,31100,100600
12/11/2025,maíz,Exportador,23/24,1700,39624900,29330900,10294000,7187500,3106400
12/11/2025,maíz,Exportador,24/25,173800,27165200,19405600,7759600,4200100,3559500
12/11/2025,maíz,Exportador,25/26,468700,5926100,1545600,4380500,153900,4226600
12/11/2025,maíz,Industria,23/24,20400,6847000,5006300,1840700,1191500,649200
12/11/2025,maíz,Industria,24/25,445400,3723600,2683300,1040300,519100,521200.00000000006
12/11/2025,maíz,Industria,25/26,600,2600,2600,0,0,0
12/11/2025,soja,Exportador,23/24,0,6497000,5820900,676100,414900,261200
12/11/2025,soja,Exportador,24/25,37700,10921600,10557100,364500,356400,8100
12/11/2025,soja,Exportador,25/26,5800,865300,769600,95700,15100,80600
12/11/2025,soja,Industria,23/24,12100,34490100,19906800,14583300,12532500,2050800.0000000002
12/11/2025,soja,Industria,24/25,495900,28444600,17634900,10809700,7692200,3117600
12/11/2025,soja,Industria,25/26,36200,3351300,1431700,1919600,164500,1755100
12/11/2025,sorgo,Exportador,24/25,18500,1171300,1053200,118100,83200,34900
12/11/2025,sorgo,Exportador,25/26,100,400,400,0,0,0
12/11/2025,sorgo,Industria,24/25,1600,22000,22000,0,0,0
12/11/2025,sorgo,Industria,25/26,0,0,0,0,0,0
12/11/2025,trigo,Exportador,24/25,32100,13436800,11067100,2369800,1857300,512500
12/11/2025,trigo,Exportador,25/26,233400,5826900,3178800,2648000,298800,2349200
12/11/2025,trigo,Industria,24/25,36100,4831900,3251600,1580300,1580200,100
12/11/2025,trigo,Industria,25/26,68200,371300,142600,228700,18800,209800
19/11/2025,cebada cervecera,Exportador,24/25,2900,1130200,613400,516799.99999999994,516600,300
19/11/2025,cebada cervecera,Exportador,25/26,21800,944800,294900,649900,250500,399500
19/11/2025,cebada cervecera,Industria,24/25,6100,1363500,682400,681100,674900,6200
19/11/2025,cebada cervecera,Industria,25/26,100900,873500,231400,642100,201100,441000
19/11/2025,cebada forrajera,Exportador,24/25,1600,2109600,2027900,81700,79300,2400
19/11/2025,cebada forrajera,Exportador,25/26,84000,570500,532400,38100,8100,30000
19/11/2025,girasol,Exportador,24/25,1100,222800,210300,12500,12300,300
19/11/2025,girasol,Exportador,25/26,4800,56100,55700,400,0,400
19/11/2025,girasol,Industria,24/25,8100,3572100,2917100,655000,408400,246600
19/11/2025,girasol,Industria,25/26,10600,954200,820300,133800,31500,102300
19/11/2025,maíz,Exportador,23/24,2300,39627200,29333200,10294000,7188600,3105300
19/11/2025,maíz,Exportador,24/25,293300,27471400,19697200,7774200,4300300,3473900
19/11/2025,maíz,Exportador,25/26,516500,6557500,2074500,4483000,190900,4292100
19/11/2025,maíz,Industria,23/24,21500,6868500,5025000,1843500,1195500,648000
19/11/2025,maíz,Industria,24/25,450200,4173800,3026200,1147600,583400,564200
19/11/2025,maíz,Industria,25/26,115000,117600,33100,84500,1600,82900
19/11/2025,soja,Exportador,23/24,100,6497100,5821000,676100,414900,261200
19/11/2025,soja,Exportador,24/25,49900,10971500,10606200,365300,357200,8100
19/11/2025,soja,Exportador,25/26,5700,871000,774300,96700,15200,81500
19/11/2025,soja,Industria,23/24,5600,34495700,19912000,14583700,12540500,2043200
19/11/2025,soja,Industria,24/25,507500,28952100,17913400,11038700,7840100,3198700
19/11/2025,soja,Industria,25/26,144300,3499200,1453500,2045700,169400,1876300
19/11/2025,sorgo,Exportador,24/25,6800,1178100,1057800,120300,84100,36200
19/11/2025,sorgo,Exportador,25/26,500,900,900,0,0,0
19/11/2025,sorgo,Industria,24/25,1500,23100,23100,0,0,0
19/11/2025,sorgo,Industria,25/26,0,0,0,0,0,0
19/11/2025,trigo,Exportador,24/25,25400,13462200,11091700,2370600,1869200,501400
19/11/2025,trigo,Exportador,25/26,589300,6513300,3759600,2753600,354600,2399000
19/11/2025,trigo,Industria,24/25,34800,4871200,3279300,1591900,1591800,100
19/11/2025,trigo,Industria,25/26,62400,433700,170100,263600,21500,242000
26/11/2025,cebada cervecera,Exportador,24/25,500,1130700,613900,516799.99999999994,516600,300
26/11/2025,cebada cervecera,Exportador,25/26,17100,961900,311000,650900,250500,400500
26/11/2025,cebada cervecera,Industria,24/25,6100,1363500,682400,681100,674900,6200
26/11/2025,cebada cervecera,Industria,25/26,100900,873500,231400,642100,201100,441000
26/11/2025,cebada forrajera,Exportador,24/25,200,2109800,2028100,81700,79300,2400
26/11/2025,cebada forrajera,Exportador,25/26,74200,644700,604100,40600,19500,21100
26/11/2025,girasol,Exportador,24/25,700,224000,211500,12500,12500,100
26/11/2025,girasol,Exportador,25/26,10700,66800,66400,400,0,400
26/11/2025,girasol,Industria,24/25,7000,3579100,2923600,655500,410300,245200
26/11/2025,girasol,Industria,25/26,28100,982300,848200,134000,32700.000000000004,101300
26/11/2025,maíz,Exportador,23/24,3300,39630500,29336400,10294100,7188900,3105100
26/11/2025,maíz,Exportador,24/25,168700,27640100,19860700,7779400,4378600,3400800
26/11/2025,maíz,Exportador,25/26,75900,6633400,2110700,4522700,200100,4322600
26/11/2025,maíz,Industria,23/24,21500,6868500,5025000,1843500,1195500,648000
26/11/2025,maíz,Industria,24/25,450200,4173800,3026200,1147600,583400,564200
26/11/2025,maíz,Industria,25/26,115000,117600,33100,84500,1600,82900
26/11/2025,soja,Exportador,23/24,100,6497200,5821100,676100,414900,261200
26/11/2025,soja,Exportador,24/25,28100,10993100,10627600,365500,358900,6600
26/11/2025,soja,Exportador,25/26,1700,872700,774600,98100,15200,82900
26/11/2025,soja,Industria,23/24,6300,34502000,19918300,14583700,12545500,2038200
26/11/2025,soja,Industria,24/25,302300,29254400,18206100,11048300,7901600,3146800
26/11/2025,soja,Industria,25/26,34200,3533400,1460700,2072699.9999999998,240100,1832600
26/11/2025,sorgo,Exportador,24/25,4900,1183000,1062700,120300,85400,34900
26/11/2025,sorgo,Exportador,25/26,0,900,900,0,0,0
26/11/2025,sorgo,Industria,24/25,1500,23100,23100,0,0,0
26/11/2025,sorgo,Industria,25/26,0,0,0,0,0,0
26/11/2025,trigo,Exportador,24/25,16000,13478200,11107000,2371300,1874100,497200
26/11/2025,trigo,Exportador,25/26,351600,6864900,4063100,2801700,378600,2423100
26/11/2025,trigo,Industria,24/25,25100,4900800,3305200,1595600,1595600,0
26/11/2025,trigo,Industria,25/26,150100,583800,230500,353300,30500,322700
03/12/2025,cebada cervecera,Exportador,24/25,0,1130700,613900,516799.99999999994,516600,300
03/12/2025,cebada cervecera,Exportador,25/26,11900,973800,322700,651100,251100,400100
03/12/2025,cebada cervecera,Industria,24/25,6100,1363500,682400,681100,674900,6200
03/12/2025,cebada cervecera,Industria,25/26,100900,873500,231400,642100,201100,441000
03/12/2025,cebada forrajera,Exportador,24/25,2500,2112300,2030600,81700,79400,2300
03/12/2025,cebada forrajera,Exportador,25/26,168700,835900,791300,44600,20500,24100
03/12/2025,girasol,Exportador,24/25,5000,232700,220200,12500,12500,100
03/12/2025,girasol,Exportador,25/26,38000,104800,104400,400,0,400
03/12/2025,girasol,Industria,24/25,29000,3608100,2951400,656700,423700,233000
03/12/2025,girasol,Industria,25/26,72500,1054800,918400,136300,32800,103500
03/12/2025,maíz,Exportador,23/24,6700,39633900,29339800,10294100,7190800,3103200
03/12/2025,maíz,Exportador,24/25,348400,27988500,20199100,7789400,4570400,3219000
03/12/2025,maíz,Exportador,25/26,411000,7044400,2455700,4588700,233500,4355200
03/12/2025,maíz,Industria,23/24,21500,6868500,5025000,1843500,1195500,648000
03/12/2025,maíz,Industria,24/25,450200,4173800,3026200,1147600,583400,564200
03/12/2025,maíz,Industria,25/26,115000,117600,33100,84500,1600,82900
03/12/2025,soja,Exportador,23/24,200,6497400,5821300,676100,414900,261200
03/12/2025,soja,Exportador,24/25,69700,11051300,10685800,365500,364100,1400
03/12/2025,soja,Exportador,25/26,5300,878000,779700,98300,15500,82800
03/12/2025,soja,Industria,23/24,4100,34506100,19922400,14583700,12551300,2032400
03/12/2025,soja,Industria,24/25,345900,29600300,18427700,11172600,8044300,3128400
03/12/2025,soja,Industria,25/26,41500,3574900,1474800,2100100,242600,1857500
03/12/2025,sorgo,Exportador,24/25,7000,1190000,1069700,120300,88200,32100
03/12/2025,sorgo,Exportador,25/26,3000,3900,3400,500,0,500
03/12/2025,sorgo,Industria,24/25,1500,23100,23100,0,0,0
03/12/2025,sorgo,Industria,25/26,0,0,0,0,0,0
03/12/2025,trigo,Exportador,24/25,10300,13488500,11117100,2371500,1882300,489200
03/12/2025,trigo,Exportador,25/26,657800,7522700,4669200,2853400,430700,2422700
03/12/2025,trigo,Industria,24/25,24900,4925700,3325300,1600400,1600400,0
03/12/2025,trigo,Industria,25/26,121300,705100,271200,433900,41500,392300
10/12/2025,cebada cervecera,Exportador,24/25,200,1130900,614100,516799.99999999994,516600,300
10/12/2025,cebada cervecera,Exportador,25/26,11200,985000,328000,657000,251800,405300
10/12/2025,cebada cervecera,Industria,24/25,6100,1363500,682400,681100,674900,6200
10/12/2025,cebada cervecera,Industria,25/26,100900,873500,231400,642100,201100,441000
10/12/2025,cebada forrajera,Exportador,24/25,1200,2113500,2031600,81900,79400,2500
10/12/2025,cebada forrajera,Exportador,25/26,128199.99999999999,964100,916000,48100,20700,27400
10/12/2025,girasol,Exportador,24/25,1100,232500,219900,12600,12500,200
10/12/2025,girasol,Exportador,25/26,5100,109900,109500,400,0,400
10/12/2025,girasol,Industria,24/25,5500,3613600,2956800,656800,426400,230400
10/12/2025,girasol,Industria,25/26,73600,1128400,979400,148900,34100,114800
10/12/2025,maíz,Exportador,23/24,6600,39640500,29346400,10294100,7191200,3102800
10/12/2025,maíz,Exportador,24/25,200900,28189400,20380800,7808600,4706400,3102200
10/12/2025,maíz,Exportador,25/26,367400,7411800,2695300,4716500,244600,4471900
10/12/2025,maíz,Industria,23/24,21500,6868500,5025000,1843500,1195500,648000
10/12/2025,maíz,Industria,24/25,450200,4173800,3026200,1147600,583400,564200
10/12/2025,maíz,Industria,25/26,115000,117600,33100,84500,1600,82900
10/12/2025,soja,Exportador,23/24,0,6497400,5821300,676100,414900,261200
10/12/2025,soja,Exportador,24/25,38200,11080500,10707600,372900,364900,8000
10/12/2025,soja,Exportador,25/26,3200,881200,782100,99100,15500,83600
10/12/2025,soja,Industria,23/24,3200,34510700,19926500,14584200,12553900,2030300
10/12/2025,soja,Industria,24/25,169700,29770000,18566900,11203100,8146300,3056900
10/12/2025,soja,Industria,25/26,53500,3627400,1480600,2146800,243500,1903300
10/12/2025,sorgo,Exportador,24/25,5200,1195200,1073500,121700,89500,32200.000000000004
10/12/2025,sorgo,Exportador,25/26,900,4800,4300,500,0,500
10/12/2025,sorgo,Industria,24/25,1500,23100,23100,0,0,0
10/12/2025,sorgo,Industria,25/26,0,0,0,0,0,0
10/12/2025,trigo,Exportador,24/25,7400,13495900,11124500,2371500,1885700,485800
10/12/2025,trigo,Exportador,25/26,748300,8271000,5382600,2888300,453700,2434600
10/12/2025,trigo,Industria,24/25,11200,4943000,3341200,1601800,1601700,100
10/12/2025,trigo,Industria,25/26,192100,897200,334400,562800,50800,511900
17/12/2025,cebada cervecera,Exportador,24/25,500,1131400,614600,516799.99999999994,516700.00000000006,200
17/12/2025,cebada cervecera,Exportador,25/26,15600,1044599.9999999999,386200,658400,339200,319300
17/12/2025,cebada cervecera,Industria,24/25,6100,1363500,682400,681100,674900,6200
17/12/2025,cebada cervecera,Industria,25/26,100900,873500,231400,642100,201100,441000
17/12/2025,cebada forrajera,Exportador,24/25,800,2114300,2032200,82100,79600,2500
17/12/2025,cebada forrajera,Exportador,25/26,236900,1201000,1149000,52000,21100,30900
17/12/2025,girasol,Exportador,24/25,2300,234800,222200,12600,12600,100
17/12/2025,girasol,Exportador,25/26,34600,144500,144100,400,0,400
17/12/2025,girasol,Industria,24/25,8300,3621900,2964800,657100,443200,213900
17/12/2025,girasol,Industria,25/26,90100,1218500,1056100,162300,36200,126100
17/12/2025,maíz,Exportador,23/24,4000,39644500,29350400,10294100,7192300,3101700
17/12/2025,maíz,Exportador,24/25,290500,28479900,20630400,7849500,4958500,2891000
17/12/2025,maíz,Exportador,25/26,382700,7794500,2999100,4795400,263100,4532300
17/12/2025,maíz,Industria,23/24,21500,6868500,5025000,1843500,1195500,648000
17/12/2025,maíz,Industria,24/25,450200,4173800,3026200,1147600,583400,564200
17/12/2025,maíz,Industria,25/26,115000,117600,33100,84500,1600,82900
17/12/2025,soja,Exportador,24/25,37600,11110900,10736100,374800,366700,8100
17/12/2025,soja,Exportador,25/26,1800,883000,783100,99900,15500,84400
17/12/2025,soja,Industria,24/25,219000,29989000,18757400,11231600,8349000,2882700
17/12/2025,soja,Industria,25/26,51500,3678900,1517500,2161400,244700,1916700
17/12/2025,sorgo,Exportador,24/25,11900,1207100,1084600,122500,93300,29200
17/12/2025,sorgo,Exportador,25/26,3500,8300,7800,500,0,500
17/12/2025,sorgo,Industria,24/25,1500,23100,23100,0,0,0
17/12/2025,sorgo,Industria,25/26,0,0,0,0,0,0
17/12/2025,trigo,Exportador,24/25,6800,13502700,11130600,2372200,1891000,481200
17/12/2025,trigo,Exportador,25/26,854200,9125200,6187700,2937400,527400,2410000
17/12/2025,trigo,Industria,24/25,15400,4958400,3354800,1603600,1603500,100
17/12/2025,trigo,Industria,25/26,112400,1009600,386200,623400,62200,561100
24/12/2025,cebada cervecera,Exportador,24/25,0,1131400,614600,516799.99999999994,516700.00000000006,200
24/12/2025,cebada cervecera,Exportador,25/26,7800,1052400,393600,658800,341800,317100
24/12/2025,cebada cervecera,Industria,24/25,5400,1368900,687300,681600,675300,6300
24/12/2025,cebada cervecera,Industria,25/26,97900,971400,320800,650600,271300,379300
24/12/2025,cebada forrajera,Exportador,24/25,600,2114900,2032800,82100,80600,1500
24/12/2025,cebada forrajera,Exportador,25/26,184000,1385000,1330800,54200,22200,32000
24/12/2025,girasol,Exportador,24/25,500,234300,221700,12600,12700,0
24/12/2025,girasol,Exportador,25/26,19400,163900,163500,400,0,400
24/12/2025,girasol,Industria,24/25,8100,3628100,2968100,660000,447300,212700
24/12/2025,girasol,Industria,25/26,117500,1336000,1132400,203500,36700,166800
24/12/2025,maíz,Exportador,23/24,7700,39652200,29357700,10294500,7194200,3100200
24/12/2025,maíz,Exportador,24/25,290000,28769900,20912300,7857600,5085900,2771700
24/12/2025,maíz,Exportador,25/26,746400,8540900,3670300,4870600,286500,4584100
24/12/2025,maíz,Industria,23/24,16100.000000000002,6884600,5040700,1843900,1197200,646700
24/12/2025,maíz,Industria,24/25,436000,4609800,3370600,1239200,667400,571800
24/12/2025,maíz,Industria,25/26,4900,122500,38000,84500,1600,82900
24/12/2025,soja,Exportador,24/25,23600,11126200,10751400,374800,371500,3300
24/12/2025,soja,Exportador,25/26,1300,884300,783300,101000,15600,85400
24/12/2025,soja,Industria,24/25,244300,30233300,18944500,11288800,8532800,2756100
24/12/2025,soja,Industria,25/26,57500,3735600,1522400,2213200,245000,1968200
24/12/2025,sorgo,Exportador,24/25,5500,1212600,1090000,122600,96400,26200
24/12/2025,sorgo,Exportador,25/26,2500,10800,10300,500,0,500
24/12/2025,sorgo,Industria,24/25,900,23900,23900,0,0,0
24/12/2025,sorgo,Industria,25/26,0,0,0,0,0,0
24/12/2025,trigo,Exportador,24/25,5400,13508100,11135800,2372400,1900000,472400
24/12/2025,trigo,Exportador,25/26,908900,10034100,6754300,3279700,584600,2695100
24/12/2025,trigo,Industria,24/25,9400,4967800,3362900,1604900,1604800,100
24/12/2025,trigo,Industria,25/26,83600,1093200,441200,652000,74100,577800
31/12/2025,cebada cervecera,Exportador,24/25,0,1131400,614600,516799.99999999994,516700.00000000006,200
31/12/2025,cebada cervecera,Exportador,25/26,7500,1059900,400000,659900,342700,317300
31/12/2025,cebada cervecera,Industria,24/25,5400,1368900,687300,681600,675300,6300
31/12/2025,cebada cervecera,Industria,25/26,97900,971400,320800,650600,271300,379300
31/12/2025,cebada forrajera,Exportador,24/25,500,2115400,2033300,82100,80800,1300
31/12/2025,cebada forrajera,Exportador,25/26,108900,1493900,1438800,55100,24400,30700
31/12/2025,girasol,Exportador,24/25,400,234700,222100,12600,12700,0
31/12/2025,girasol,Exportador,25/26,16200,180100,178700,1400,300,1100
31/12/2025,girasol,Industria,24/25,5700,3633800,2973600,660200,449400,210800
31/12/2025,girasol,Industria,25/26,50700,1386700,1180400,206200,37600,168600
31/12/2025,maíz,Exportador,23/24,3900,39656100,29361600,10294500,7196600,3097800
31/12/2025,maíz,Exportador,24/25,283700,29053600,21193100,7860500,5235800,2624700
31/12/2025,maíz,Exportador,25/26,379600,8920500,3979700,4940800,307100,4633700
31/12/2025,maíz,Industria,23/24,16100.000000000002,6884600,5040700,1843900,1197200,646700
31/12/2025,maíz,Industria,24/25,436000,4609800,3370600,1239200,667400,571800
31/12/2025,maíz,Industria,25/26,4900,122500,38000,84500,1600,82900
31/12/2025,soja,Exportador,24/25,21600,11144800,10770000,374800,374500,300
31/12/2025,soja,Exportador,25/26,800,885100,783300,101800,15600,86200
31/12/2025,soja,Industria,24/25,194600,30427900,19111100,11316800,8533400,2783500
31/12/2025,soja,Industria,25/26,30000,3765600,1532400,2233200,245400,1987800
31/12/2025,sorgo,Exportador,24/25,700,1213300,1090700,122600,97500,25100
31/12/2025,sorgo,Exportador,25/26,5500,16300,15800,500,0,500
31/12/2025,sorgo,Industria,24/25,900,23900,23900,0,0,0
31/12/2025,sorgo,Industria,25/26,0,0,0,0,0,0
31/12/2025,trigo,Exportador,24/25,2800,13510900,11138300,2372700,1923300,449400
31/12/2025,trigo,Exportador,25/26,403300,10437400,7124900,3312400,675500,2636900
31/12/2025,trigo,Industria,24/25,7900,4975700,3369000,1606700,1606600,100
31/12/2025,trigo,Industria,25/26,63800,1157000,487700,669300,86800,582400
07/01/2026,cebada cervecera,Exportador,24/25,0,1131400,614600,516799.99999999994,516700.00000000006,200
07/01/2026,cebada cervecera,Exportador,25/26,21700,1113500,426100,687400,389300,298200
07/01/2026,cebada cervecera,Industria,24/25,5400,1368900,687300,681600,675300,6300
07/01/2026,cebada cervecera,Industria,25/26,97900,971400,320800,650600,271300,379300
07/01/2026,cebada forrajera,Exportador,24/25,100,2115500,2033400,82100,80900,1200
07/01/2026,cebada forrajera,Exportador,25/26,166800,1660700,1603400,57300,28000,29300
07/01/2026,girasol,Exportador,24/25,400,237400,224800,12600,12700,0
07/01/2026,girasol,Exportador,25/26,17600,197700,196300,1400,300,1100
07/01/2026,girasol,Industria,24/25,12800,3646600,2986300,660300,458100,202200
07/01/2026,girasol,Industria,25/26,84200,1470900,1259000,211800,39100,172700
07/01/2026,maíz,Exportador,23/24,3100,39659200,29364700,10294500,7197400,3097000
07/01/2026,maíz,Exportador,24/25,261700,29315300,21441700,7873600,5277300,2596300
07/01/2026,maíz,Exportador,25/26,572300,9492800,4501000,4991800,319300,4672500
07/01/2026,maíz,Industria,23/24,16100.000000000002,6884600,5040700,1843900,1197200,646700
07/01/2026,maíz,Industria,24/25,436000,4609800,3370600,1239200,667400,571800
07/01/2026,maíz,Industria,25/26,4900,122500,38000,84500,1600,82900
07/01/2026,soja,Exportador,24/25,24800,11165800,10791000,374800,374500,300
07/01/2026,soja,Exportador,25/26,5300,890400,788400,102000,15600,86400
07/01/2026,soja,Industria,24/25,270600,30698500,19339300,11359200,8706100,2653200
07/01/2026,soja,Industria,25/26,19000,3784600,1539700,2244900,268200,1976700
07/01/2026,sorgo,Exportador,24/25,700,1214000,1091300,122700,100300,22400
07/01/2026,sorgo,Exportador,25/26,7000,23300,22800,500,0,500
07/01/2026,sorgo,Industria,24/25,900,23900,23900,0,0,0
07/01/2026,sorgo,Industria,25/26,0,0,0,0,0,0
07/01/2026,trigo,Exportador,24/25,2300,13513200,11140300,2373000,1936200,436800
07/01/2026,trigo,Exportador,25/26,514200.00000000006,10951600,7608300,3343200,714500,2628700
07/01/2026,trigo,Industria,24/25,5800,4983000,3373400,1609600,1609500,100
07/01/2026,trigo,Industria,25/26,93300,1264800,562700,702100,100700,601300
14/01/2026,cebada cervecera,Exportador,24/25,100,1131500,614700,516799.99999999994,516700.00000000006,200
14/01/2026,cebada cervecera,Exportador,25/26,27400,1140900,452300,688600,398200,290500
14/01/2026,cebada cervecera,Industria,24/25,5400,1368900,687300,681600,675300,6300
14/01/2026,cebada cervecera,Industria,25/26,97900,971400,320800,650600,271300,379300
14/01/2026,cebada forrajera,Exportador,24/25,100,2115600,2033500,82100,81000,1100
14/01/2026,cebada forrajera,Exportador,25/26,197100,1857800,1798400,59400,33600,25800
14/01/2026,girasol,Exportador,24/25,800,238200,225600,12600,12700,0
14/01/2026,girasol,Exportador,25/26,23300,221000,217600,3400,300,3100
14/01/2026,girasol,Industria,24/25,5200,3651800,2991300,660500,458500,202000
14/01/2026,girasol,Industria,25/26,181100,1652000,1430600,221300,43100,178200
14/01/2026,maíz,Exportador,23/24,1700,39660900,29366300,10294600,7197500,3097000
14/01/2026,maíz,Exportador,24/25,235800,29551100,21671000,7880100,5301900,2578200
14/01/2026,maíz,Exportador,25/26,1218000,10710800,5439100,5271700,392900,4878800
14/01/2026,maíz,Industria,23/24,16100.000000000002,6884600,5040700,1843900,1197200,646700
14/01/2026,maíz,Industria,24/25,436000,4609800,3370600,1239200,667400,571800
14/01/2026,maíz,Industria,25/26,4900,122500,38000,84500,1600,82900
14/01/2026,soja,Exportador,24/25,87700,11253500,10878700,374800,374500,300
14/01/2026,soja,Exportador,25/26,4800,895200,793100,102100,15700,86400
14/01/2026,soja,Industria,24/25,314800,31013300,19610200,11403100,8824700,2578500
14/01/2026,soja,Industria,25/26,42900,3827600,1548900,2278700,269400,2009300
14/01/2026,sorgo,Exportador,24/25,500,1214500,1091800,122700,100700,22000
14/01/2026,sorgo,Exportador,25/26,10400,33700,33200,500,0,500
14/01/2026,sorgo,Industria,24/25,900,23900,23900,0,0,0
14/01/2026,sorgo,Industria,25/26,0,0,0,0,0,0
14/01/2026,trigo,Exportador,24/25,3600,13516800,11143900,2373000,1948200,424800
14/01/2026,trigo,Exportador,25/26,541700,11493300,8111500,3381700,785200,2596500
14/01/2026,trigo,Industria,24/25,3500,4989200,3378400,1610800,1610700,100
14/01/2026,trigo,Industria,25/26,115100,1389500,644000,745500,114400,631000
21/01/2026,cebada cervecera,Exportador,24/25,100,1131600,614800,516799.99999999994,516700.00000000006,200
21/01/2026,cebada cervecera,Exportador,25/26,12100,1153000,464200,688800,402500,286400
21/01/2026,cebada cervecera,Industria,24/25,1400,1370300,688700,681600,675400,6200
21/01/2026,cebada cervecera,Industria,25/26,3600,975000,324400,650600,271300,379300
21/01/2026,cebada forrajera,Exportador,24/25,0,2115600,2033500,82100,81000,1100
21/01/2026,cebada forrajera,Exportador,25/26,166800,2024600,1964300,60300,37000,23300
21/01/2026,girasol,Exportador,24/25,400,238600,226000,12600,12700,0
21/01/2026,girasol,Exportador,25/26,42000,263000,256600.00000000003,6400,400,6000
21/01/2026,girasol,Industria,24/25,7600,3659400,2998800,660600,459300,201300
21/01/2026,girasol,Industria,25/26,86000,1738000,1508000,229900,48000,181900
21/01/2026,maíz,Exportador,23/24,3300,39664200,29369600,10294600,7197500,3097000
21/01/2026,maíz,Exportador,24/25,215000,29766100,21873100,7893000,5319500,2573500
21/01/2026,maíz,Exportador,25/26,481000,11191800,5801100,5390700,437800,4952900
21/01/2026,maíz,Industria,23/24,15500,6900100,5055500,1844600,1207900,636700
21/01/2026,maíz,Industria,24/25,419300,5029100,3724000,1305100,786100,519000
21/01/2026,maíz,Industria,25/26,10300,132800,46700,86100,1600,84500
21/01/2026,soja,Exportador,24/25,8300,11254300,10879500,374800,374500,300
21/01/2026,soja,Exportador,25/26,3400,901400,798600,102800,15700,87100
21/01/2026,soja,Industria,24/25,354000,31367300,19905100,11462200,8865500,2596800
21/01/2026,soja,Industria,25/26,94700,3922300,1569500,2352800,270800,2082000
21/01/2026,sorgo,Exportador,24/25,1800,1216300,1093600,122700,101000,21700
21/01/2026,sorgo,Exportador,25/26,60600,94300,66800,27500,0,27500
21/01/2026,sorgo,Industria,24/25,3700,27600,27500,100,0,100
21/01/2026,sorgo,Industria,25/26,1400,1400,1400,0,0,0
21/01/2026,trigo,Exportador,24/25,2100,13518500,11145500,2373100,1952700,420400
21/01/2026,trigo,Exportador,25/26,479700,11947100,8445900,3501100,909700,2591400
21/01/2026,trigo,Industria,24/25,3100,4992300,3380100,1612200,1611400,800
21/01/2026,trigo,Industria,25/26,100300,1499900,718400,781500,128800.00000000001,652600
28/01/2026,cebada cervecera,Exportador,24/25,100,1131700,614900,516799.99999999994,516700.00000000006,200
28/01/2026,cebada cervecera,Exportador,25/26,47200,1200200,510200,690000,438100,252000
28/01/2026,cebada cervecera,Industria,24/25,1400,1370300,688700,681600,675400,6200
28/01/2026,cebada cervecera,Industria,25/26,3600,975000,324400,650600,271300,379300
28/01/2026,cebada forrajera,Exportador,24/25,200,2115800,2033600,82200,81200,1000
28/01/2026,cebada forrajera,Exportador,25/26,174600,2199200,2135000,64200,44500,19700
28/01/2026,girasol,Exportador,24/25,600,239500,226900,12600,12700,0
28/01/2026,girasol,Exportador,25/26,45500,308500,298600,9900,1000,8900
28/01/2026,girasol,Industria,24/25,8000,3667400,3006700,660700,459800,200900
28/01/2026,girasol,Industria,25/26,158100,1896100,1649900,246100,51100,195000
28/01/2026,maíz,Exportador,23/24,2900,39667100,29372400,10294700,7197700,3096900
28/01/2026,maíz,Exportador,24/25,210400,29976500,22047000,7929500,5337700,2591800
