Date,Darsenas y Bs As,Puertos de Necochea,Puertos-B.Blanca,Rosario y Zona
"nov 18, 2022",68,4,0,596
"nov 19, 2022",66,0,1,699
"nov 22, 2022",82,1,16,278
"nov 23, 2022",144,4,30,615
"nov 24, 2022",210,7,31,819
"nov 25, 2022",233,12,24,1169
"nov 26, 2022",167,0,0,1055
"nov 28, 2022",260,11,28,745
"nov 29, 2022",301,0,26,1159
"nov 30, 2022",308,0,41,1166
"dic 1, 2022",181,19,41,572
"dic 2, 2022",122,16,41,379
"dic 3, 2022",164,0,6,491
"dic 5, 2022",315,18,68,456
"dic 6, 2022",291,21,149,821
"dic 7, 2022",172,21,220,902
"dic 8, 2022",275,0,149,302
"dic 9, 2022",110,0,135,180
"dic 10, 2022",163,0,106,190
"dic 12, 2022",175,49,250,143
"dic 13, 2022",176,38,317,303
"dic 14, 2022",221,31,339,384
"dic 15, 2022",269,32,360,331
"dic 16, 2022",213,8,395,204
"dic 17, 2022",187,0,106,212
"dic 19, 2022",201,59,359,95
"dic 20, 2022",230,138,443,209
"dic 21, 2022",289,0,383,303
"dic 22, 2022",209,318,383,255
"dic 23, 2022",178,323,393,272
"dic 24, 2022",3,0,0,6
"dic 26, 2022",111,132,147,33
"dic 27, 2022",196,300,205,251
"dic 28, 2022",220,392,348,198
"dic 29, 2022",209,486,173,219
"dic 30, 2022",181,428,387,171
"dic 31, 2022",0,119,112,4
"ene 2, 2023",109,201,216,49
"ene 3, 2023",203,212,372,45
"ene 4, 2023",256,332,444,123
"ene 5, 2023",288,58,384,92
"ene 6, 2023",280,156,284,89
"ene 7, 2023",42,11,58,35
"ene 9, 2023",174,38,93,47
"ene 10, 2023",179,76,130,102
"ene 11, 2023",198,80,103,117
"ene 12, 2023",198,101,120,105
"ene 13, 2023",185,126,191,174
"ene 14, 2023",0,97,24,123
"ene 16, 2023",97,65,81,87
"ene 17, 2023",93,114,113,124
"ene 18, 2023",152,114,102,123
"ene 19, 2023",130,78,100,109
"ene 20, 2023",155,93,119,112
"ene 21, 2023",6,0,27,9
"ene 23, 2023",105,17,57,54
"ene 24, 2023",144,29,132,75
"ene 25, 2023",152,51,125,80
"ene 26, 2023",141,2,39,102
"ene 27, 2023",124,0,34,91
"ene 28, 2023",0,0,6,16
"ene 30, 2023",112,31,32,74
"ene 31, 2023",127,26,29,110
"feb 1, 2023",152,42,57,131
"feb 2, 2023",125,34,56,79
"feb 3, 2023",125,32,55,102
"feb 4, 2023",35,0,3,19
"feb 6, 2023",92,17,29,45
"feb 7, 2023",127,29,46,112
"feb 8, 2023",152,17,110,91
"feb 9, 2023",167,20,93,108
"feb 10, 2023",158,41,53,156
"feb 11, 2023",41,0,23,55
"feb 13, 2023",111,10,8,47
"feb 14, 2023",82,14,54,61
"feb 15, 2023",141,21,62,71
"feb 16, 2023",129,24,73,91
"feb 17, 2023",137,17,55,112
"feb 18, 2023",10,0,0,32
"feb 22, 2023",82,0,22,50
"feb 23, 2023",78,12,37,95
"feb 24, 2023",97,10,32,52
"feb 25, 2023",0,0,8,35
"feb 27, 2023",69,0,119,80
"feb 28, 2023",81,0,206,129
"mar 1, 2023",84,0,197,123
"mar 2, 2023",76,0,179,166
"mar 3, 2023",69,0,351,145
"mar 4, 2023",0,0,0,0
"mar 6, 2023",70,0,174,55
"mar 7, 2023",83,0,130,153
"mar 8, 2023",82,0,199,129
"mar 9, 2023",92,0,230,143
"mar 10, 2023",39,0,217,136
"mar 11, 2023",8,0,5,21
"mar 13, 2023",99,12,45,105
"mar 14, 2023",132,20,78,258
"mar 15, 2023",112,8,150,112
"mar 16, 2023",99,24,161,99
"mar 17, 2023",84,19,264,119
"mar 18, 2023",0,0,10,10
"mar 20, 2023",95,13,105,86
"mar 21, 2023",96,16,72,92
"mar 22, 2023",80,17,93,118
"mar 23, 2023",72,19,102,112
"mar 24, 2023",0,0,33,23
"mar 25, 2023",0,0,4,20
"mar 27, 2023",69,16,94,41
"mar 28, 2023",95,31,60,71
"mar 29, 2023",135,9,148,73
"mar 30, 2023",109,7,57,158
"mar 31, 2023",6,0,1,19
"abr 3, 2023",74,0,71,47
"abr 4, 2023",83,11,69,46
"abr 5, 2023",85,3,88,67
"abr 6, 2023",30,0,6,36
"abr 7, 2023",0,0,0,2
"abr 8, 2023",0,0,0,1
"abr 9, 2023",0,0,0,5
"abr 10, 2023",55,66,108,29
"abr 16, 2023",0,0,0,5
"abr 20, 2023",77,12,28,33
"abr 21, 2023",94,3,48,30
"abr 22, 2023",0,0,35,17
"abr 24, 2023",121,0,6,36
"abr 25, 2023",106,0,12,23
"abr 26, 2023",48,0,112,51
"abr 27, 2023",106,1,155,30
"abr 28, 2023",86,0,148,34
"abr 29, 2023",7,0,72,8
"may 2, 2023",78,0,85,19
"may 3, 2023",59,5,106,54
"may 4, 2023",87,0,29,44
"may 5, 2023",6,0,6,6
"may 8, 2023",68,3,87,24
"may 9, 2023",98,0,87,36
"may 10, 2023",90,0,16,39
"may 11, 2023",77,0,126,151
"may 12, 2023",100,0,140,49
"may 13, 2023",31,0,139,17
"may 15, 2023",103,9,153,51
"may 16, 2023",132,5,78,74
"may 17, 2023",70,5,105,62
"may 18, 2023",151,8,50,66
"may 19, 2023",122,6,15,68
"may 20, 2023",37,0,7,15
"may 22, 2023",87,6,52,12
"may 23, 2023",116,2,38,37
"may 24, 2023",106,1,32,40
"may 25, 2023",0,0,0,13
"may 26, 2023",0,0,0,0
"may 27, 2023",2,0,0,5
"may 29, 2023",84,0,22,41
"may 30, 2023",106,6,50,48
"may 31, 2023",123,6,162,76
"jun 1, 2023",87,9,156,51
"jun 2, 2023",94,1,215,60
"jun 3, 2023",20,0,151,17
"jun 5, 2023",110,4,119,26
"jun 6, 2023",101,3,20,41
"jun 7, 2023",88,4,61,59
"jun 8, 2023",110,6,88,72
"jun 9, 2023",143,7,86,82
"jun 10, 2023",11,0,1,53
"jun 12, 2023",66,85,47,90
"jun 13, 2023",100,35,76,92
"jun 14, 2023",116,18,84,64
"jun 15, 2023",132,34,80,86
"jun 16, 2023",98,31,91,74
"jun 17, 2023",25,0,9,24
"jun 21, 2023",76,7,48,72
"jun 22, 2023",99,32,61,76
"jun 23, 2023",123,33,109,88
"jun 24, 2023",11,45,12,17
"jun 26, 2023",121,6,40,149
"jun 27, 2023",137,11,83,68
"jun 28, 2023",128,21,75,63
"jun 29, 2023",147,24,101,81
"jun 30, 2023",171,11,106,82
"jul 1, 2023",24,0,19,47
"jul 3, 2023",60,6,102,14
"jul 4, 2023",172,12,107,45
"jul 5, 2023",122,6,75,71
"jul 6, 2023",120,0,95,69
"jul 7, 2023",97,0,128,55
"jul 8, 2023",23,0,44,27
"jul 9, 2023",,,,5
"jul 10, 2023",131,4,258,36
"jul 11, 2023",142,11,325,55
"jul 12, 2023",117,12,264,86
"jul 13, 2023",101,30,61,45
"jul 14, 2023",84,34,108,38
"jul 15, 2023",0,0,19,3
"jul 17, 2023",84,21,60,49
"jul 18, 2023",105,3,39,57
"jul 19, 2023",100,20,129,46
"jul 20, 2023",94,7,194,61
"jul 21, 2023",118,16,219,73
"jul 22, 2023",30,0,29,20
"jul 24, 2023",143,6,136,55
"jul 25, 2023",82,9,162,29
"jul 26, 2023",80,0,164,60
"jul 27, 2023",97,2,155,81
"jul 28, 2023",83,2,114,75
"jul 29, 2023",5,0,20,31
"jul 31, 2023",66,1,35,24
"ago 1, 2023",75,0,31,63
"ago 2, 2023",81,0,42,29
"ago 3, 2023",95,0,30,64
"ago 4, 2023",131,6,41,33
"ago 5, 2023",6,2,4,15
"ago 7, 2023",124,0,4,36
"ago 8, 2023",80,0,34,82
"ago 9, 2023",52,1,47,74
"ago 10, 2023",104,0,55,67
"ago 11, 2023",104,0,19,39
"ago 12, 2023",7,0,0,5
"ago 14, 2023",85,13,17,35
"ago 15, 2023",111,26,23,62
"ago 16, 2023",87,0,42,53
"ago 17, 2023",55,1,39,42
"ago 18, 2023",84,0,30,37
"ago 19, 2023",0,0,7,11
"ago 22, 2023",59,0,24,18
"ago 23, 2023",82,0,28,25
"ago 24, 2023",93,0,44,56
"ago 25, 2023",87,0,46,38
"ago 26, 2023",41,0,22,15
"ago 28, 2023",115,0,127,47
"ago 29, 2023",140,0,143,54
"ago 30, 2023",116,0,162,42
"ago 31, 2023",93,0,148,62
"sep 1, 2023",152,0,168,45
"sep 2, 2023",18,15,35,12
"sep 4, 2023",103,15,93,52
"sep 5, 2023",159,12,112,83
"sep 6, 2023",111,7,122,59
"sep 7, 2023",176,17,116,70
"sep 8, 2023",153,7,74,66
"sep 9, 2023",5,0,43,21
"sep 11, 2023",163,14,27,22
"sep 12, 2023",87,2,127,27
"sep 13, 2023",139,0,85,43
"sep 14, 2023",144,3,142,60
"sep 15, 2023",165,2,211,29
"sep 16, 2023",8,0,40,10
"sep 18, 2023",140,0,70,32
"sep 19, 2023",184,0,108,26
"sep 20, 2023",121,0,27,23
"sep 21, 2023",102,0,190,39
"sep 22, 2023",127,0,250,38
"sep 23, 2023",3,0,132,4
"sep 25, 2023",100,0,123,32
"sep 26, 2023",156,0,25,36
"sep 27, 2023",117,0,18,40
"sep 28, 2023",128,0,69,40
"sep 29, 2023",117,0,48,42
"sep 30, 2023",7,0,7,2
"oct 2, 2023",97,0,51,20
"oct 3, 2023",110,0,51,26
"oct 4, 2023",96,0,19,109
"oct 5, 2023",81,0,34,20
"oct 6, 2023",121,0,68,78
"oct 7, 2023",18,0,48,10
"oct 9, 2023",112,10,40,21
"oct 10, 2023",77,18,48,42
"oct 11, 2023",145,0,77,65
"oct 12, 2023",108,0,66,67
"oct 13, 2023",32,0,8,1
"oct 14, 2023",0,0,1,1
"oct 16, 2023",0,0,0,1
"oct 17, 2023",48,0,20,25
"oct 18, 2023",104,0,32,42
"oct 19, 2023",105,12,35,30
"oct 20, 2023",84,27,43,32
"oct 21, 2023",0,11,11,11
"oct 23, 2023",82,16,43,19
"oct 24, 2023",93,6,51,25
"oct 25, 2023",107,16,42,24
"oct 26, 2023",54,52,28,45
"oct 27, 2023",73,56,15,64
"oct 28, 2023",13,24,2,23
"oct 30, 2023",109,24,16,124
"oct 31, 2023",159,18,7,152
"nov 1, 2023",144,22,7,171
"nov 2, 2023",157,27,13,128
"nov 3, 2023",87,4,13,108
"nov 4, 2023",43,1,2,21
"nov 6, 2023",162,3,8,133
"nov 7, 2023",126,13,25,290
"nov 8, 2023",163,6,12,376
"nov 9, 2023",170,18,12,554
"nov 10, 2023",175,35,11,610
"nov 11, 2023",63,26,0,184
"nov 13, 2023",121,29,0,297
"nov 14, 2023",120,16,5,348
"nov 15, 2023",127,43,7,376
"nov 16, 2023",138,35,10,315
"nov 17, 2023",119,31,15,294
"nov 18, 2023",11,0,1,223
"nov 21, 2023",121,5,7,578
"nov 22, 2023",93,23,6,590
"nov 23, 2023",175,22,6,596
"nov 24, 2023",108,18,10,848
"nov 25, 2023",133,0,0,564
"nov 27, 2023",258,29,16,628
"nov 28, 2023",299,37,16,995
"nov 29, 2023",408,37,21,932
"nov 30, 2023",349,103,9,662
"dic 1, 2023",373,0,49,796
"dic 2, 2023",140,4,1,266
"dic 4, 2023",174,10,22,269
"dic 5, 2023",143,10,19,493
"dic 6, 2023",186,34,74,409
"dic 7, 2023",147,52,63,376
"dic 8, 2023",48,0,8,139
"dic 9, 2023",98,0,8,288
"dic 11, 2023",307,29,148,495
"dic 12, 2023",366,5,160,680
"dic 13, 2023",444,1,213,642
"dic 14, 2023",272,1,238,582
"dic 15, 2023",344,4,132,512
"dic 16, 2023",212,0,98,286
"dic 18, 2023",205,0,0,238
"dic 19, 2023",146,0,0,443
"dic 20, 2023",218,0,0,478
"dic 21, 2023",318,0,13,595
"dic 22, 2023",411,28,58,681
"dic 23, 2023",266,0,1,468
"dic 26, 2023",166,7,87,206
"dic 27, 2023",389,36,161,772
"dic 28, 2023",463,27,255,796
"dic 29, 2023",354,15,196,719
"dic 30, 2023",165,0,56,368
"ene 2, 2024",197,35,192,105
"ene 3, 2024",320,221,267,608
"ene 4, 2024",354,209,249,848
"ene 5, 2024",382,238,241,511
"ene 6, 2024",202,131,41,265
"ene 8, 2024",274,162,101,305
"ene 9, 2024",303,250,264,472
"ene 10, 2024",280,234,254,487
"ene 11, 2024",270,284,329,303
"ene 12, 2024",271,306,396,417
"ene 13, 2024",56,100,96,238
"ene 14, 2024",0,0,0,32
"ene 15, 2024",248,193,104,231
"ene 16, 2024",281,297,126,320
"ene 17, 2024",259,317,218,309
"ene 18, 2024",311,422,193,500
"ene 19, 2024",357,394,256,548
"ene 20, 2024",72,47,45,476
"ene 21, 2024",0,0,0,70
"ene 22, 2024",209,99,222,320
"ene 23, 2024",281,162,231,576
"ene 24, 2024",214,19,38,246
"ene 25, 2024",330,222,493,250
"ene 26, 2024",294,255,423,689
"ene 29, 2024",241,233,199,344
"ene 30, 2024",308,14,34,800
"ene 31, 2024",335,376,241,647
"feb 1, 2024",307,363,167,760
"feb 2, 2024",287,379,111,714
"feb 3, 2024",41,98,7,515
"feb 5, 2024",208,143,147,437
"feb 6, 2024",240,299,194,705
"feb 7, 2024",178,106,20,817
"feb 8, 2024",227,107,58,727
"feb 9, 2024",194,182,95,774
"feb 10, 2024",13,53,59,311
"feb 13, 2024",0,0,0,16
"feb 14, 2024",194,83,200,205
"feb 15, 2024",239,235,326,564
"feb 16, 2024",235,303,343,499
"feb 17, 2024",18,220,109,404
"feb 19, 2024",226,204,108,493
"feb 20, 2024",239,279,351,585
"feb 21, 2024",223,220,418,614
"feb 22, 2024",237,205,466,514
"feb 23, 2024",254,215,383,493
"feb 24, 2024",71,54,199,265
"feb 26, 2024",154,179,282,244
"feb 27, 2024",147,218,163,368
"feb 28, 2024",151,261,157,493
"feb 29, 2024",171,281,162,383
"mar 1, 2024",163,211,125,407
"mar 2, 2024",21,0,13,206
"mar 3, 2024",0,0,0,20
"mar 4, 2024",186,69,156,224
"mar 5, 2024",189,108,194,328
"mar 6, 2024",195,115,304,347
"mar 7, 2024",215,12,332,264
"mar 8, 2024",191,91,405,232
"mar 9, 2024",64,62,112,86
"mar 10, 2024",,,,9
"mar 11, 2024",154,86,239,122
"mar 12, 2024",151,43,174,269
"mar 13, 2024",145,9,175,219
"mar 14, 2024",168,23,259,236
"mar 15, 2024",147,56,246,177
"mar 16, 2024",83,0,125,83
"mar 17, 2024",0,0,0,5
"mar 18, 2024",99,79,162,135
"mar 19, 2024",100,71,203,253
"mar 20, 2024",102,87,256,233
"mar 21, 2024",72,48,104,217
"mar 22, 2024",65,42,121,263
"mar 23, 2024",6,0,21,86
"mar 25, 2024",86,32,179,133
"mar 26, 2024",140,29,227,213
"mar 27, 2024",138,23,240,224
"mar 28, 2024",83,37,162,235
"mar 29, 2024",0,0,0,105
"mar 30, 2024",0,0,27,65
"mar 31, 2024",0,0,0,12
"abr 1, 2024",0,0,0,30
"abr 2, 2024",0,0,15,27
"abr 3, 2024",42,25,160,73
"abr 4, 2024",53,31,206,120
"abr 5, 2024",118,31,125,140
"abr 6, 2024",16,1,72,93
"abr 7, 2024",0,0,0,43
"abr 8, 2024",93,46,105,126
"abr 9, 2024",122,64,122,247
"abr 10, 2024",141,9,93,141
"abr 11, 2024",79,22,140,118
"abr 12, 2024",55,7,151,125
"abr 13, 2024",21,0,109,38
"abr 14, 2024",0,0,0,0
"abr 15, 2024",63,13,113,63
"abr 16, 2024",67,14,61,114
"abr 17, 2024",64,16,78,89
"abr 18, 2024",102,26,93,172
"abr 19, 2024",103,44,129,113
"abr 20, 2024",1,126,30,111
"abr 22, 2024",120,60,148,77
"abr 23, 2024",110,80,102,131
"abr 24, 2024",125,54,101,123
"abr 25, 2024",113,58,123,101
"abr 26, 2024",84,67,138,153
"abr 27, 2024",0,23,99,130
"abr 29, 2024",51,0,52,42
"abr 30, 2024",42,43,78,408
"may 1, 2024",0,0,1,1
"may 2, 2024",95,39,69,67
"may 3, 2024",70,42,67,133
"may 4, 2024",19,0,37,115
"may 5, 2024",0,0,0,28
"may 6, 2024",53,0,44,39
"may 7, 2024",86,0,44,145
"may 8, 2024",89,10,56,117
"may 9, 2024",15,0,0,24
"may 10, 2024",124,0,47,102
"may 11, 2024",10,0,35,81
"may 12, 2024",0,0,0,10
"may 13, 2024",79,0,42,103
"may 14, 2024",43,0,76,150
"may 15, 2024",74,0,77,153
"may 16, 2024",58,0,51,100
"may 17, 2024",52,0,52,160
"may 18, 2024",7,0,22,66
"may 20, 2024",36,0,53,87
"may 21, 2024",43,0,121,90
"may 22, 2024",80,2,221,111
"may 23, 2024",91,0,244,151
"may 24, 2024",107,0,255,276
"may 25, 2024",0,0,45,66
"may 26, 2024",0,0,0,7
"may 27, 2024",94,10,85,74
"may 28, 2024",75,17,152,139
"may 29, 2024",144,16,126,165
"may 30, 2024",107,21,126,225
"may 31, 2024",115,12,154,161
"jun 1, 2024",13,7,129,160
"jun 3, 2024",82,30,98,134
"jun 4, 2024",74,38,97,214
"jun 5, 2024",55,44,80,189
"jun 6, 2024",113,33,218,78
"jun 7, 2024",103,43,217,230
"jun 8, 2024",18,44,111,93
"jun 10, 2024",88,26,124,78
"jun 11, 2024",87,36,186,107
"jun 12, 2024",125,16,141,65
"jun 13, 2024",150,4,239,97
"jun 14, 2024",107,9,145,120
"jun 15, 2024",3,0,113,114
"jun 18, 2024",149,12,85,82
"jun 19, 2024",110,19,68,161
"jun 20, 2024",57,0,73,46
"jun 21, 2024",0,0,53,38
"jun 22, 2024",15,0,43,17
"jun 24, 2024",69,1,68,52
"jun 25, 2024",82,9,96,129
"jun 26, 2024",82,18,72,126
"jun 27, 2024",120,15,62,133
"jun 28, 2024",120,1,34,221
"jun 29, 2024",2,0,22,89
"jul 1, 2024",106,0,69,93
"jul 2, 2024",70,0,157,86
"jul 3, 2024",92,0,192,107
"jul 4, 2024",84,0,190,124
"jul 5, 2024",62,0,193,128
"jul 6, 2024",4,22,34,60
"jul 8, 2024",99,26,139,60
"jul 10, 2024",93,39,126,148
"jul 11, 2024",97,50,123,105
"jul 12, 2024",93,51,110,129
"jul 13, 2024",11,41,85,173
"jul 15, 2024",85,49,87,52
"jul 16, 2024",104,53,85,90
"jul 17, 2024",164,58,128,153
"jul 18, 2024",112,63,151,112
"jul 19, 2024",102,63,111,151
"jul 20, 2024",9,4,71,46
"jul 22, 2024",103,7,141,60
"jul 23, 2024",125,13,230,145
"jul 24, 2024",136,10,212,135
"jul 25, 2024",103,10,170,268
"jul 26, 2024",139,19,196,94
"jul 27, 2024",10,0,86,44
"jul 29, 2024",106,6,178,59
"jul 30, 2024",111,7,214,105
"jul 31, 2024",124,7,137,157
"ago 1, 2024",126,8,58,97
"ago 2, 2024",135,8,58,181
"ago 3, 2024",7,0,10,87
"ago 5, 2024",119,4,25,61
"ago 6, 2024",135,2,63,88
"ago 7, 2024",58,7,22,39
"ago 8, 2024",126,3,28,39
"ago 9, 2024",60,6,16,36
"ago 10, 2024",6,0,0,10
"ago 12, 2024",76,2,0,11
"ago 13, 2024",85,17,1,66
"ago 14, 2024",44,14,5,187
"ago 15, 2024",117,0,0,224
"ago 16, 2024",85,0,0,255
"ago 17, 2024",0,0,0,95
"ago 19, 2024",82,6,104,101
"ago 20, 2024",120,3,119,145
"ago 21, 2024",133,3,124,136
"ago 22, 2024",130,18,123,147
"ago 23, 2024",84,13,62,91
"ago 24, 2024",5,0,17,89
"ago 25, 2024",0,0,0,19
"ago 26, 2024",103,0,75,91
"ago 27, 2024",111,0,182,128
"ago 28, 2024",129,33,215,121
"ago 29, 2024",136,33,249,99
"ago 30, 2024",120,34,286,170
"ago 31, 2024",0,26,80,42
"sep 1, 2024",,,,2
"sep 2, 2024",83,25,127,80
"sep 3, 2024",84,31,137,100
"sep 4, 2024",92,38,149,132
"sep 5, 2024",110,0,104,149
"sep 6, 2024",113,0,54,141
"sep 7, 2024",2,0,0,74
"sep 8, 2024",,,,16
"sep 9, 2024",83,0,80,79
"sep 10, 2024",125,0,29,134
"sep 11, 2024",114,0,63,134
"sep 12, 2024",123,13,64,120
"sep 13, 2024",120,23,121,65
"sep 14, 2024",4,14,34,84
"sep 16, 2024",141,23,109,58
"sep 17, 2024",112,26,122,86
"sep 18, 2024",143,19,132,312
"sep 19, 2024",134,37,225,76
"sep 20, 2024",95,30,73,69
"sep 21, 2024",7,0,29,36
"sep 23, 2024",128,97,66,46
"sep 24, 2024",170,7,209,91
"sep 25, 2024",163,158,269,109
"sep 27, 2024",129,6,119,102
"sep 28, 2024",9,0,68,3
"sep 30, 2024",98,0,174,49
"oct 1, 2024",92,0,55,41
"oct 2, 2024",97,16,129,41
"oct 3, 2024",125,34,145,38
"oct 4, 2024",113,45,167,63
"oct 5, 2024",21,0,37,26
"oct 7, 2024",107,54,84,54
"oct 8, 2024",106,65,124,47
"oct 9, 2024",129,74,155,34
"oct 10, 2024",102,87,108,65
"oct 11, 2024",0,0,46,61
"oct 14, 2024",85,51,37,29
"oct 15, 2024",91,82,37,35
"oct 16, 2024",84,54,52,65
"oct 17, 2024",78,107,73,90
"oct 18, 2024",79,119,56,45
"oct 19, 2024",4,0,0,29
"oct 20, 2024",0,0,0,1
"oct 21, 2024",115,71,49,53
"oct 22, 2024",100,69,88,50
"oct 23, 2024",125,13,114,84
"oct 24, 2024",90,0,97,100
"oct 25, 2024",84,0,137,155
"oct 26, 2024",4,0,43,49
"oct 28, 2024",152,0,98,245
"oct 29, 2024",152,94,133,248
"oct 30, 2024",125,99,187,388
"oct 31, 2024",135,100,198,300
"nov 1, 2024",131,137,155,366
"nov 2, 2024",14,11,64,412
"nov 4, 2024",106,64,25,542
"nov 5, 2024",100,30,17,568
"nov 6, 2024",114,58,5,470
"nov 7, 2024",74,88,6,630
"nov 8, 2024",106,100,28,810
"nov 9, 2024",28,0,0,882
"nov 11, 2024",113,5,17,1052
"nov 12, 2024",164,18,48,1138
"nov 13, 2024",172,8,38,1286
"nov 14, 2024",218,98,76,2146
"nov 15, 2024",220,196,44,2982
"nov 16, 2024",178,0,4,2710
"nov 17, 2024",0,0,0,324
"nov 18, 2024",0,0,0,526
"nov 19, 2024",270,14,0,1262
"nov 20, 2024",286,130,26,1402
"nov 21, 2024",352,162,40,2138
"nov 22, 2024",558,158,20,2570
"nov 23, 2024",450,0,10,2722
"nov 25, 2024",770,92,78,1588
"nov 26, 2024",247,60,26,1106
"nov 27, 2024",134,67,32,692
"nov 28, 2024",117,54,26,444
"nov 29, 2024",157,57,42,530
"nov 30, 2024",177,0,0,562
"dic 2, 2024",268,43,40,336
"dic 3, 2024",301,45,45,1100
"dic 4, 2024",487,44,178,1558
"dic 5, 2024",551,60,194,1808
"dic 6, 2024",608,71,222,1750
"dic 7, 2024",376,0,59,1085
"dic 9, 2024",664,53,287,763
"dic 10, 2024",560,21,268,1053
"dic 11, 2024",616,30,292,1112
"dic 12, 2024",439,67,301,998
"dic 13, 2024",478,61,250,850
"dic 14, 2024",270,0,137,486
"dic 16, 2024",447,104,359,346
"dic 17, 2024",432,125,301,723
"dic 18, 2024",489,152,269,827
"dic 19, 2024",490,207,225,783
"dic 20, 2024",444,156,130,760
"dic 21, 2024",192,0,3,523
"dic 23, 2024",371,284,506,193
"dic 24, 2024",26,85,54,161
"dic 26, 2024",225,24,406,206
"dic 27, 2024",378,38,619,906
"dic 28, 2024",235,1,146,537
"dic 30, 2024",331,305,524,312
"dic 31, 2024",22,194,315,131
"ene 2, 2025",240,231,411,196
"ene 3, 2025",330,310,311,534
"ene 4, 2025",207,83,134,351
"ene 6, 2025",323,276,299,443
"ene 7, 2025",336,364,499,762
"ene 8, 2025",354,399,486,619
"ene 9, 2025",326,411,430,656
"ene 10, 2025",295,406,385,638
"ene 11, 2025",88,50,71,406
"ene 13, 2025",218,288,323,210
"ene 14, 2025",248,352,386,457
"ene 15, 2025",182,256,511,513
"ene 16, 2025",256,271,466,538
"ene 17, 2025",256,283,350,650
"ene 18, 2025",108,31,58,478
"ene 20, 2025",273,216,343,270
"ene 21, 2025",311,285,273,365
"ene 22, 2025",292,237,208,359
"ene 23, 2025",283,122,130,555
"ene 24, 2025",278,190,68,594
"ene 25, 2025",90,0,0,651
"ene 27, 2025",231,239,236,238
"ene 28, 2025",228,305,230,497
"ene 29, 2025",308,259,183,424
"ene 30, 2025",311,388,228,398
"ene 31, 2025",329,361,256,681
"feb 1, 2025",102,4,1,458
"feb 3, 2025",173,244,182,216
"feb 4, 2025",236,221,173,398
"feb 5, 2025",170,153,143,313
"feb 6, 2025",177,158,174,275
"feb 7, 2025",228,142,203,358
"feb 8, 2025",49,47,388,252
"feb 10, 2025",196,199,140,247
"feb 11, 2025",200,159,153,485
"feb 12, 2025",152,82,115,353
"feb 13, 2025",198,174,427,522
"feb 14, 2025",202,73,391,432
"feb 15, 2025",7,89,162,268
"feb 17, 2025",112,398,206,241
"feb 18, 2025",171,463,267,456
"feb 19, 2025",178,554,333,544
"feb 20, 2025",164,553,288,560
"feb 21, 2025",152,479,311,533
"feb 22, 2025",44,22,110,249
"feb 24, 2025",133,305,150,303
"feb 25, 2025",107,292,227,392
"feb 26, 2025",112,304,224,492
"feb 27, 2025",137,311,275,414
"feb 28, 2025",115,332,333,382
"mar 1, 2025",8,0,53,244
"mar 2, 2025",0,0,0,5
"mar 3, 2025",0,0,0,19
"mar 4, 2025",0,0,6,10
"mar 5, 2025",138,102,107,91
"mar 6, 2025",126,126,121,392
"mar 7, 2025",99,0,0,456
"mar 8, 2025",8,0,0,210
"mar 10, 2025",132,89,0,218
"mar 11, 2025",149,201,0,416
"mar 12, 2025",159,229,48,443
"mar 13, 2025",121,269,109,296
"mar 14, 2025",133,317,183,289
"mar 15, 2025",7,87,33,250
"mar 17, 2025",123,158,307,357
"mar 18, 2025",120,166,288,448
"mar 19, 2025",141,202,266,547
"mar 20, 2025",148,275,388,356
"mar 21, 2025",98,245,408,329
"mar 22, 2025",25,0,110,194
"mar 23, 2025",0,0,0,35
"mar 24, 2025",0,0,191,40
"mar 25, 2025",121,84,295,107
"mar 26, 2025",106,137,377,267
"mar 27, 2025",110,157,429,488
"mar 28, 2025",153,118,329,480
"mar 29, 2025",63,0,86,307
"mar 30, 2025",3,0,0,95
"mar 31, 2025",123,87,454,289
"abr 1, 2025",100,94,399,311
"abr 2, 2025",0,0,255,132
"abr 3, 2025",120,120,374,373
"abr 4, 2025",116,43,342,365
"abr 5, 2025",13,7,114,210
"abr 7, 2025",51,149,268,298
"abr 8, 2025",85,179,246,376
"abr 9, 2025",100,205,145,489
"abr 10, 2025",20,174,140,221
"abr 11, 2025",150,188,216,205
"abr 12, 2025",13,0,34,168
"abr 14, 2025",99,66,108,175
"abr 15, 2025",103,97,77,209
"abr 16, 2025",64,92,80,190
"abr 17, 2025",72,71,75,162
"abr 18, 2025",2,0,35,51
"abr 19, 2025",7,0,0,53
"abr 21, 2025",132,48,118,78
"abr 22, 2025",74,94,178,217
"abr 23, 2025",100,136,265,212
"abr 24, 2025",73,220,238,344
"abr 25, 2025",66,252,253,308
"abr 26, 2025",0,8,31,83
"abr 28, 2025",71,100,233,72
"abr 29, 2025",39,136,253,105
"abr 30, 2025",42,133,276,195
"may 1, 2025",0,0,91,50
"may 2, 2025",50,98,275,69
"may 3, 2025",3,14,184,275
"may 5, 2025",97,93,170,101
"may 6, 2025",81,213,195,104
"may 7, 2025",118,101,192,141
"may 8, 2025",98,84,266,321
"may 9, 2025",128,75,285,142
"may 10, 2025",45,0,63,74
"may 12, 2025",144,41,100,109
"may 13, 2025",139,32,89,136
"may 14, 2025",89,36,149,212
"may 15, 2025",116,67,139,211
"may 16, 2025",84,105,163,293
"may 17, 2025",30,247,114,65
"may 19, 2025",80,0,226,61
"may 20, 2025",66,3,160,140
